rated,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_name
TRUE,111,resign,white,7+9,1285,1336,Van't Kruijs Opening
TRUE,135,draw,draw,7+9,1283,1351,Van't Kruijs Opening
TRUE,45,resign,white,7+9,1264,1520,Van't Kruijs Opening
TRUE,35,resign,white,7+9,1251,1302,Van't Kruijs Opening
TRUE,54,resign,black,7+9,1262,1289,Van't Kruijs Opening
TRUE,104,mate,black,7+9,1276,1201,Van't Kruijs Opening
TRUE,70,mate,black,7+9,1285,1362,Van't Kruijs Opening
TRUE,84,mate,black,7+9,1287,1702,Gedult's Opening
TRUE,86,resign,black,7+9,1289,1701,Van't Kruijs Opening
TRUE,209,outoftime,white,7+9,1272,1469,Mieses Opening
TRUE,118,mate,black,7+9,1276,1512,Van't Kruijs Opening
TRUE,94,mate,black,7+9,1285,1371,Gedult's Opening
TRUE,89,resign,white,7+9,1267,1484,Van't Kruijs Opening
TRUE,165,draw,draw,7+9,1264,1368,Van't Kruijs Opening
TRUE,48,mate,black,7+9,1272,1378,King's Pawn Game: Leonardis Variation
TRUE,102,draw,draw,7+9,1265,1503,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,142,mate,black,7+9,1256,1785,Van't Kruijs Opening
TRUE,80,resign,black,7+9,1267,1270,Van't Kruijs Opening
TRUE,46,outoftime,black,7+9,1271,1433,Van't Kruijs Opening
TRUE,38,resign,black,7+9,1282,1261,Van't Kruijs Opening
TRUE,58,mate,black,7+9,1289,1415,Van't Kruijs Opening
TRUE,68,mate,black,7+9,1301,1291,Van't Kruijs Opening
TRUE,120,mate,black,7+9,1307,1524,Van't Kruijs Opening
TRUE,94,resign,white,7+9,1295,1328,Gedult's Opening
TRUE,130,mate,black,7+9,1297,1655,Van't Kruijs Opening
TRUE,167,draw,draw,7+9,1296,1341,Van't Kruijs Opening
TRUE,76,mate,black,7+9,1297,1830,Van't Kruijs Opening
TRUE,72,resign,black,7+9,1303,1480,Van't Kruijs Opening
TRUE,80,resign,white,7+9,1290,1337,Van't Kruijs Opening
TRUE,104,resign,black,7+9,1297,1464,Van't Kruijs Opening
TRUE,48,resign,black,7+9,1298,1801,French Defense: King's Indian Attack
TRUE,36,resign,black,7+9,1307,1389,King's Pawn Game: Leonardis Variation
TRUE,144,mate,black,7+9,1309,1737,Van't Kruijs Opening
TRUE,110,mate,black,7+9,1320,1309,Van't Kruijs Opening
TRUE,44,mate,black,7+9,1330,1385,Van't Kruijs Opening
TRUE,132,mate,black,7+9,1343,1284,Van't Kruijs Opening
TRUE,53,mate,white,7+9,1329,1427,Van't Kruijs Opening
TRUE,100,resign,black,7+9,1341,1323,King's Pawn Game: Leonardis Variation
TRUE,85,resign,white,7+9,1332,1252,Van't Kruijs Opening
TRUE,80,mate,black,7+9,1338,1527,Van't Kruijs Opening
TRUE,36,resign,black,7+9,1346,1456,Van't Kruijs Opening
TRUE,25,resign,white,7+9,1333,1376,Van't Kruijs Opening
TRUE,156,mate,black,7+9,1345,1347,Van't Kruijs Opening
TRUE,72,resign,white,7+9,1341,1053,Van't Kruijs Opening
FALSE,58,mate,black,10+5,1484,1711,Van't Kruijs Opening
TRUE,65,resign,white,10+0,1617,1563,Pirc Defense: Austrian Attack |  Weiss Variation
TRUE,88,mate,black,10+0,1574,1607,Sicilian Defense: Bowdler Attack
TRUE,45,resign,white,2+10,1612,1618,Sicilian Defense: Staunton-Cochrane Variation
TRUE,107,resign,black,7+2,1657,1636,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
TRUE,63,draw,draw,10+3,1657,1640,English Opening: Great Snake Variation
TRUE,34,resign,black,10+0,1991,1984,French Defense: Paulsen Variation
FALSE,110,draw,draw,7+2,1991,2073,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,113,resign,white,10+0,2100,2212,Sicilian Defense: Najdorf Variation
FALSE,29,outoftime,white,20+60,2260,2212,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Old Line
TRUE,65,resign,white,10+0,2200,2188,Caro-Kann Defense: Classical |  Spassky Variation
TRUE,45,draw,draw,10+0,2182,2201,Neo-Gruenfeld Defense: Classical Variation |  Polgar Variation
TRUE,28,resign,black,10+0,2213,2224,Sicilian Defense: Accelerated Dragon |  Modern Variation
TRUE,30,draw,draw,10+0,2089,2218,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Old Line
TRUE,73,draw,draw,10+0,2223,2084,Slav Defense: Bonet Gambit
TRUE,23,outoftime,white,10+0,2213,2105,Slav Defense: Exchange Variation
TRUE,45,resign,white,10+0,2205,2072,Sicilian Defense: Paulsen Variation |  Bastrikov Variation
TRUE,59,mate,white,10+0,2201,1835,Sicilian Defense: Najdorf Variation
TRUE,73,mate,white,10+0,2197,1875,Indian Game
TRUE,58,resign,black,10+0,2148,2185,Bird Opening: Dutch Variation
TRUE,57,resign,white,10+0,2200,2183,French Defense: Classical Variation |  Alapin Variation
FALSE,43,mate,white,15+5,2334,1346,Nimzowitsch Defense |  Declined Variation
TRUE,29,resign,white,2+10,1368,1239,Van't Kruijs Opening
TRUE,9,resign,white,8+0,1446,1247,Sicilian Defense: Bowdler Attack
TRUE,86,resign,black,8+7,1260,1326,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3
TRUE,52,resign,white,15+3,1233,1500,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
TRUE,75,resign,white,15+3,1491,1240,French Defense: Advance Variation #3
FALSE,91,resign,white,15+5,1240,1312,English Opening: The Whale
TRUE,75,resign,white,10+0,1548,1245,French Defense: Advance Variation #3
TRUE,27,draw,draw,10+0,1232,1547,Slav Defense
TRUE,77,mate,white,10+0,1188,1245,English Opening: The Whale
TRUE,16,resign,white,10+0,1517,1193,King's Pawn Game: Maroczy Defense
FALSE,8,outoftime,white,5+10,1193,1430,Scandinavian Defense
TRUE,77,resign,white,20+5,1351,1204,French Defense: Knight Variation
TRUE,22,resign,black,20+0,1209,1581,Sicilian Defense: O'Kelly Variation |  Yerevan System
TRUE,53,mate,white,15+10,1369,1221,Horwitz Defense
TRUE,22,resign,black,45+0,1227,1524,Modern Defense
TRUE,42,resign,white,2+20,1634,1231,French Defense: Advance Variation #3
TRUE,66,resign,black,6+30,1236,1618,Caro-Kann Defense: Breyer Variation
TRUE,105,mate,white,20+0,1353,1251,French Defense #2
TRUE,157,mate,white,20+0,1220,1368,King's Pawn Game: Leonardis Variation
TRUE,17,mate,white,20+0,1361,1235,French Defense #2
TRUE,47,mate,white,45+0,1456,1246,French Defense: Advance Variation #3
TRUE,6,resign,black,4+6,1254,1543,Caro-Kann Defense: Breyer Variation
TRUE,16,resign,black,4+6,1265,1501,King's Knight Opening: Konstantinopolsky
TRUE,47,resign,white,4+6,1829,1267,French Defense: Exchange Variation
TRUE,24,resign,black,4+6,1269,1828,Caro-Kann Defense
TRUE,49,mate,white,15+0,1596,1277,Indian Game: East Indian Defense
FALSE,12,resign,white,30+30,1427,1236,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
TRUE,13,resign,white,20+0,1291,1368,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
TRUE,68,mate,black,35+35,1450,1637,French Defense: Winawer Variation
TRUE,16,resign,black,10+0,2081,2095,Sicilian Defense: Smith-Morra Gambit #2
TRUE,14,mate,black,10+0,1653,2079,Russian Game: Urusov Gambit
TRUE,85,draw,draw,10+0,2076,2123,Pirc Defense: Classical Variation
TRUE,60,resign,black,10+0,1917,2069,Queen's Gambit Declined: Traditional Variation
TRUE,94,resign,black,10+0,1986,2059,Sicilian Defense: McDonnell Attack
TRUE,31,mate,white,10+0,2051,1941,French Defense: Rubinstein Variation
TRUE,95,resign,white,10+0,2041,1987,Ruy Lopez: Steinitz Defense
TRUE,24,mate,black,10+0,1900,2034,Nimzo-Indian Defense
TRUE,52,resign,black,10+0,2007,2023,Sicilian Defense: Bowdler Attack
TRUE,33,resign,white,10+0,2015,1876,English Opening
TRUE,95,resign,black,10+0,2184,1998,Queen's Gambit Declined: Exchange Variation |  Reshevsky Variation
TRUE,21,resign,white,10+0,1992,1765,English Opening: Symmetrical Variation
TRUE,84,resign,black,10+0,2083,1977,Sicilian Defense: Richter-Rauzer Variation |  Vitolins Variation
TRUE,23,resign,white,10+0,1970,1823,Zukertort Opening: Slav Invitation
TRUE,24,resign,white,10+0,1746,1989,Sicilian Defense: Classical Variation
TRUE,59,resign,white,10+0,1975,2034,Neo-Gruenfeld Defense: Delayed Exchange Variation
TRUE,89,resign,white,10+0,1988,1987,Sicilian Defense
TRUE,24,resign,black,10+0,1905,1977,Sicilian Defense: Classical Variation
TRUE,75,mate,white,10+0,1974,1636,Caro-Kann Defense
TRUE,37,resign,white,10+0,1973,1399,Scandinavian Defense: Main Line |  Mieses Variation
TRUE,48,mate,black,10+0,1613,1970,Queen's Pawn Game
TRUE,49,resign,white,10+0,1963,1837,Elephant Gambit: Paulsen Countergambit
TRUE,76,mate,black,10+0,1612,1960,Mieses Opening
TRUE,41,resign,white,10+0,1955,1696,Queen's Gambit Accepted: Normal Variation
TRUE,49,mate,white,10+0,1943,1983,Indian Game: Spielmann-Indian
TRUE,85,mate,white,10+0,1933,1881,Zukertort Opening: Black Mustang Defense
TRUE,171,outoftime,white,10+0,1894,1946,Slav Defense: Two Knights Attack
TRUE,72,resign,black,10+0,2121,1929,Sicilian Defense: McDonnell Attack
TRUE,91,resign,white,10+0,1916,1943,Scotch Game
TRUE,40,resign,black,10+0,1550,1913,Alekhine Defense: Scandinavian Variation
TRUE,32,resign,white,10+0,1963,1924,Alekhine Defense: Scandinavian Variation
TRUE,45,mate,white,10+0,1907,2051,Queen's Gambit Refused: Albin Countergambit |  Normal Line
TRUE,119,draw,draw,10+0,1961,1905,Queen's Pawn Game #2
TRUE,57,resign,white,10+0,1899,1702,King's Indian Attack
TRUE,66,mate,black,10+0,1902,1886,Alekhine Defense: Two Pawn Attack
TRUE,65,mate,white,10+0,1881,1671,Scandinavian Defense: Main Line
TRUE,49,mate,white,10+0,1875,1680,Owen Defense
TRUE,74,resign,white,10+0,1871,1500,Zukertort Opening: Slav Invitation
TRUE,124,mate,black,10+0,2106,1852,Nimzo-Indian Defense: Classical Variation |  Noa Variation
TRUE,125,draw,draw,10+0,1844,2110,Benko Gambit
TRUE,111,mate,white,10+4,1500,1262,Queen's Gambit Refused: Marshall Defense
TRUE,60,resign,black,15+0,1780,1846,French Defense: La Bourdonnais Variation
TRUE,65,resign,white,15+0,1750,1863,Van't Kruijs Opening
TRUE,70,mate,black,15+0,1628,1857,Sicilian Defense: Bowdler Attack
TRUE,151,mate,white,15+0,1841,1929,Sicilian Defense: French Variation
TRUE,120,outoftime,black,15+0,1624,1835,Sicilian Defense: Scheveningen Variation
TRUE,82,mate,black,15+0,1301,1123,Van't Kruijs Opening
TRUE,33,mate,white,15+0,1395,1309,Nimzowitsch Defense: Franco-Nimzowitsch Variation
TRUE,39,mate,white,10+5,1300,1321,Horwitz Defense
TRUE,91,resign,black,10+4,1328,1429,Van't Kruijs Opening
TRUE,79,outoftime,white,10+1,1415,1337,French Defense #2
TRUE,51,mate,white,15+0,1502,1343,Rat Defense: Small Center Defense
TRUE,96,resign,black,30+10,1320,1333,French Defense: Steinitz Attack
TRUE,39,resign,black,30+10,1345,1308,Van't Kruijs Opening
TRUE,53,mate,white,20+0,1339,1177,Van't Kruijs Opening
TRUE,86,resign,black,8+5,1349,1368,Van't Kruijs Opening
TRUE,34,resign,black,8+5,1380,1337,French Defense: La Bourdonnais Variation
TRUE,46,resign,black,30+10,1173,1331,French Defense: Mediterranean Defense
TRUE,17,resign,white,10+6,1327,1211,Van't Kruijs Opening
TRUE,69,mate,white,10+0,1313,1339,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
TRUE,38,mate,black,10+2,1351,1298,Van't Kruijs Opening
TRUE,48,resign,black,10+0,1292,1342,Four Knights Game: Spanish Variation |  Rubinstein Variation
TRUE,87,resign,white,8+10,1480,1349,Ruy Lopez: Cozio Defense
TRUE,56,resign,black,8+10,1357,1472,Van't Kruijs Opening
TRUE,52,mate,black,60+0,1295,1347,Van't Kruijs Opening
TRUE,61,draw,draw,10+2,1570,1352,French Defense: Steinitz Attack
TRUE,36,mate,black,10+2,1357,1565,Van't Kruijs Opening
TRUE,59,resign,black,10+10,1427,1343,French Defense: Normal Variation
TRUE,85,mate,white,10+0,1486,1350,Van't Kruijs Opening
TRUE,33,mate,white,15+0,1325,1362,Horwitz Defense
TRUE,67,resign,white,15+5,1627,1366,French Defense: Queen's Knight
TRUE,16,resign,black,8+0,1421,1354,French Defense: Knight Variation
TRUE,66,resign,black,10+10,1277,1345,French Defense: Knight Variation
TRUE,45,mate,white,15+1,1377,1355,French Defense: Mediterranean Defense
TRUE,38,mate,black,5+5,1365,1388,Van't Kruijs Opening
TRUE,54,mate,black,8+0,1459,1351,Van't Kruijs Opening
TRUE,47,mate,white,30+0,1340,1341,Queen's Pawn Game #2
TRUE,88,resign,black,8+8,1353,1288,Queen's Pawn Game #3
TRUE,25,resign,black,9+0,1317,1343,English Opening: Anglo-Scandinavian Defense
TRUE,115,outoftime,white,6+5,1418,1343,French Defense #2
TRUE,50,mate,black,15+0,1354,1360,Queen's Pawn Game #3
TRUE,53,resign,white,15+5,1373,1357,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,102,resign,black,10+8,1363,1238,Queen's Pawn Game: Stonewall Attack
TRUE,52,resign,black,20+0,1254,1354,Alekhine Defense: John Tracy Gambit
TRUE,55,mate,white,3+20,1179,1371,Grob Opening
TRUE,46,outoftime,black,5+10,1381,1359,Zukertort Opening: Pirc Invitation
TRUE,56,mate,black,7+3,1374,1272,Queen's Pawn Game #2
TRUE,109,outoftime,white,8+0,1639,1656,Sicilian Defense: French Variation
TRUE,35,mate,white,15+0,1641,1490,Anderssen Opening
TRUE,63,mate,white,15+0,1636,1260,Anderssen Opening
TRUE,20,resign,white,20+0,1625,1378,Anderssen Opening
TRUE,59,mate,white,5+5,1845,1638,King's Pawn Game: Nimzowitsch Defense
TRUE,64,mate,black,5+5,1654,1839,Semi-Slav Defense: Main Line
TRUE,70,mate,black,5+5,1696,1563,Anderssen Opening
TRUE,130,mate,black,10+0,1661,1664,Indian Game
TRUE,78,mate,black,10+0,1630,1642,East Indian Defense
TRUE,76,mate,black,10+0,1284,1639,Pirc Defense: Classical Variation
TRUE,36,resign,white,10+0,1636,1260,Sicilian Defense: Closed Variation
TRUE,37,resign,white,10+0,1629,1450,King's Knight Opening
TRUE,31,mate,white,10+0,1615,1673,King's Gambit Accepted |  Schallopp Defense
TRUE,117,mate,white,10+0,1666,1626,Pirc Defense #4
TRUE,60,resign,white,15+10,864,1651,Russian Game: Damiano Variation
TRUE,29,resign,white,15+10,1650,864,Caro-Kann Defense: Panov Attack #2
TRUE,51,resign,white,20+0,1305,1671,Sicilian Defense: Smith-Morra Gambit #2
TRUE,39,mate,white,20+0,1669,1308,Italian Game: Anti-Fried Liver Defense
TRUE,89,draw,draw,10+0,1591,1671,Pirc Defense #4
TRUE,85,resign,white,15+15,1632,1684,Pirc Defense #4
TRUE,61,mate,white,15+15,1777,1693,Pirc Defense: Classical Variation |  Quiet System |  Chigorin Line
TRUE,126,resign,black,15+15,1523,1687,Pirc Defense
TRUE,15,mate,white,15+15,1680,1530,Ruy Lopez: Schliemann Defense |  Jaenisch Gambit Accepted
TRUE,55,resign,white,15+15,1632,1693,Torre Attack
TRUE,113,draw,draw,15+15,1711,1693,Pirc Defense: Classical Variation |  Quiet System
TRUE,56,mate,black,15+15,1708,1615,Sicilian Defense: Smith-Morra Gambit
TRUE,30,resign,white,15+15,1999,1712,Pirc Defense: Classical Variation
TRUE,85,resign,white,15+15,1636,1727,King's Indian Defense: Saemisch Variation |  Closed Variation
TRUE,125,resign,black,15+15,1743,1622,French Defense: Advance Variation |  Paulsen Attack
TRUE,48,resign,black,15+15,1614,1735,Indian Game
TRUE,65,mate,white,10+0,1561,1299,Queen's Pawn
TRUE,62,resign,black,10+0,1301,1687,Queen's Pawn Game
TRUE,96,resign,white,10+0,1630,1305,Rat Defense: Small Center Defense
TRUE,36,mate,black,10+0,1320,1223,Mieses Opening
TRUE,62,outoftime,black,10+0,1327,1506,Horwitz Defense
TRUE,75,resign,white,10+0,1517,1333,Scotch Game
TRUE,160,mate,black,10+0,1336,1705,Mieses Opening: Reversed Rat
TRUE,48,resign,black,10+0,1345,1448,Queen's Pawn Game
TRUE,86,resign,black,10+0,1465,1287,King's Pawn Game: King's Head Opening #2
TRUE,71,resign,white,10+0,1559,1292,Rat Defense: Small Center Defense
TRUE,57,mate,white,10+0,1404,1300,Rat Defense: Small Center Defense
TRUE,58,resign,black,10+0,1304,1646,Mieses Opening
TRUE,126,mate,black,10+0,1307,1631,Old Benoni Defense
TRUE,98,draw,draw,10+0,1306,1325,Mieses Opening
TRUE,155,mate,white,10+0,1471,1314,Philidor Defense: Hanham Variation
TRUE,48,resign,black,10+0,1266,1302,Hungarian Opening
TRUE,31,resign,white,10+0,1291,1246,Queen's Pawn Game #2
TRUE,20,resign,black,10+0,1307,1212,Mieses Opening: Reversed Rat
TRUE,20,draw,draw,10+0,1297,1308,King's Pawn Game: Wayward Queen Attack
TRUE,118,mate,black,10+0,1319,1368,Queen's Pawn Game #3
TRUE,70,resign,black,10+0,1639,1296,Indian Game: Normal Variation
TRUE,32,mate,black,10+0,1286,1730,Queen's Pawn Game
TRUE,47,resign,white,10+0,1715,1289,Pirc Defense #4
TRUE,103,mate,white,10+0,1264,1792,Mieses Opening
TRUE,111,resign,white,10+0,1239,1211,Englund Gambit
TRUE,57,mate,white,10+0,1455,1245,French Defense #2
TRUE,86,resign,black,10+0,1261,1639,Mieses Opening
TRUE,83,outoftime,white,10+0,1238,1665,Petrov's Defense
TRUE,25,resign,black,10+0,1425,1220,King's Knight Opening
TRUE,114,resign,black,10+0,1224,1506,Indian Game
TRUE,123,outoftime,white,10+0,1205,1421,Mieses Opening: Reversed Rat
TRUE,65,mate,white,10+0,1605,1207,Horwitz Defense
TRUE,69,mate,white,10+0,1943,1207,French Defense: Knight Variation
TRUE,74,mate,black,10+0,1210,1604,Mieses Opening
TRUE,51,mate,white,10+0,1682,1211,Queen's Pawn
TRUE,102,resign,black,10+0,1212,1946,Mieses Opening: Reversed Rat
TRUE,25,mate,white,10+0,1397,1218,King's Pawn Game: Tortoise Opening
TRUE,43,mate,white,10+0,1609,1203,King's Knight Opening
TRUE,124,draw,draw,10+0,1204,1170,Queen's Pawn Game
TRUE,123,outoftime,white,10+0,1306,1212,Nimzo-Larsen Attack
TRUE,16,resign,black,10+0,1558,1882,Russian Game: Classical Attack
TRUE,45,resign,white,10+0,1859,1895,Russian Game: Nimzowitsch Attack
TRUE,69,resign,white,20+5,1951,1893,Russian Game: Classical Attack |  Chigorin Variation
TRUE,41,outoftime,white,10+0,1887,1699,King's Indian Attack
FALSE,37,resign,white,5+5,2209,1887,Russian Game: Nimzowitsch Attack
TRUE,55,resign,white,10+0,1725,1905,Russian Game: Three Knights Game
FALSE,71,mate,white,5+8,1500,1451,Van't Kruijs Opening
TRUE,136,outoftime,black,10+0,1401,1618,Van't Kruijs Opening
TRUE,74,resign,black,10+0,1632,1533,Three Knights Opening
TRUE,45,draw,draw,10+0,1530,1635,Caro-Kann Defense: Exchange Variation
TRUE,50,resign,black,10+0,1654,1368,King's Pawn Game: Tayler Opening
TRUE,95,resign,white,10+0,1647,1531,Three Knights Opening
TRUE,154,resign,black,10+0,1494,1640,King's Indian Attack
TRUE,108,resign,black,10+0,1539,1632,Philidor Defense #2
TRUE,118,outoftime,draw,10+0,1820,1616,Slav Defense: Three Knights Variation
TRUE,109,mate,white,10+0,1606,1594,Four Knights Game
TRUE,55,resign,white,10+0,1594,1608,Queen's Gambit Declined
TRUE,115,mate,white,10+0,1621,1605,Blackmar-Diemer Gambit
FALSE,43,resign,black,30+4,1605,1593,Italian Game: Giuoco Pianissimo
TRUE,100,mate,black,10+0,1589,1928,Sicilian Defense
TRUE,39,resign,white,10+0,1581,1493,Alekhine Defense: Maroczy Variation
TRUE,36,resign,black,10+0,1523,1571,Caro-Kann Defense: Breyer Variation
TRUE,10,resign,black,10+0,1248,1568,Queen's Pawn Game: Chigorin Variation
TRUE,59,mate,white,10+0,1564,1318,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,92,resign,black,10+0,1582,1590,Philidor Defense #2
TRUE,210,mate,black,10+0,1600,1571,Philidor Defense #2
TRUE,83,mate,white,10+0,1555,1711,Sicilian Defense: Closed Variation |  Traditional
FALSE,29,outoftime,white,10+25,2621,1555,Caro-Kann Defense: Tartakower Variation
TRUE,120,mate,black,10+0,1584,1543,Philidor Defense #2
TRUE,147,mate,white,10+0,1536,1500,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
TRUE,45,mate,white,30+0,1594,1545,Caro-Kann Defense: Karpov Variation
TRUE,63,draw,draw,20+0,1546,1522,Philidor Defense #2
TRUE,71,resign,white,10+0,1575,1566,Sicilian Defense
TRUE,116,mate,black,20+0,1562,1554,Philidor Defense #2
TRUE,40,resign,black,20+0,1567,1520,Queen's Gambit Declined: Normal Defense
FALSE,73,outoftime,white,15+0,1500,1567,Queen's Gambit Declined: Queen's Knight Variation
TRUE,107,draw,draw,10+0,1566,1585,Three Knights Opening: Steinitz Defense
FALSE,2,resign,white,30+20,2430,1566,Caro-Kann Defense
TRUE,72,mate,black,10+0,1538,1556,Hungarian Opening
TRUE,183,mate,white,10+4,1714,1705,Queen's Pawn Game: Chigorin Variation
TRUE,88,resign,black,10+0,1587,1557,Italian Game: Anti-Fried Liver Defense
TRUE,14,resign,white,10+0,1653,1566,Nimzo-Larsen Attack: Modern Variation #4
TRUE,52,resign,white,10+0,1546,1579,Blackmar-Diemer Gambit Declined |  Lamb Defense
TRUE,74,resign,black,10+0,1596,1441,Philidor Defense #2
TRUE,25,resign,white,10+0,1582,1634,Philidor Defense #2
TRUE,59,resign,black,10+0,1586,1863,Philidor Defense #2
TRUE,45,mate,white,10+0,1717,1595,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense
TRUE,39,mate,white,10+0,2029,1597,Ponziani Opening: Jaenisch Counterattack
TRUE,43,resign,white,10+0,1686,1606,Italian Game: Anti-Fried Liver Defense
TRUE,169,draw,draw,10+0,1604,1681,Four Knights Game: Spanish Variation |  Rubinstein Variation
TRUE,56,resign,white,10+0,1615,1623,King's Gambit Accepted |  MacLeod Defense
TRUE,154,mate,black,10+0,1628,1856,Philidor Defense #2
FALSE,42,mate,black,10+0,1319,2296,King's Pawn Game: Leonardis Variation
FALSE,35,mate,white,10+0,2296,1319,Bishop's Opening
FALSE,44,mate,black,10+0,1319,2296,King's Pawn Game: Macleod Attack
FALSE,41,mate,white,10+0,2296,1319,Ruy Lopez
TRUE,57,resign,white,10+0,2294,1742,Sicilian Defense: Hyperaccelerated Pterodactyl
FALSE,48,mate,black,10+0,1319,2294,Queen's Pawn Game #2
FALSE,39,mate,white,10+0,2294,1319,Ruy Lopez
FALSE,32,mate,black,10+0,1319,2294,Indian Game
FALSE,19,mate,white,10+0,2294,1319,Scotch Game
FALSE,35,mate,white,10+0,2294,1319,King's Pawn Game: Damiano Defense
FALSE,32,mate,black,10+0,1319,2294,Queen's Pawn Game: Symmetrical Variation
FALSE,9,mate,white,10+0,2294,1319,Russian Game: Damiano Variation
FALSE,185,resign,white,30+5,1363,1095,Four Knights Game: Gunsberg Variation
FALSE,76,mate,black,5+8,1095,1187,Russian Game: Urusov Gambit
TRUE,8,resign,white,10+10,1175,1111,King's Pawn Game: Wayward Queen Attack
TRUE,39,resign,white,14+2,1076,1440,Bishop's Opening
TRUE,28,resign,white,15+0,1221,1088,King's Knight Opening: Normal Variation
FALSE,46,mate,black,5+30,1059,1368,Philidor Defense #2
FALSE,56,mate,black,5+30,1368,1059,Russian Game: Damiano Variation
FALSE,60,resign,black,10+5,1059,1500,Philidor Defense #2
TRUE,53,resign,black,10+0,1080,1080,Bishop's Opening: Khan Gambit
TRUE,19,resign,white,15+0,1793,1081,French Defense #2
TRUE,43,resign,white,25+0,2364,1703,Catalan Opening: Closed Variation
TRUE,48,resign,black,25+0,1704,2363,French Defense: Advance Variation |  Paulsen Attack
TRUE,35,resign,black,60+0,2008,2358,French Defense: Tarrasch Variation |  Guimard Defense |  Main Line
TRUE,79,resign,black,5+10,2010,2353,French Defense: Tarrasch Variation |  Guimard Defense |  Main Line
TRUE,80,resign,black,8+0,1982,2348,Queen's Pawn Game #3
TRUE,73,resign,white,8+0,2344,1984,Queen's Gambit Declined
TRUE,70,resign,black,8+0,1987,2339,Blackmar-Diemer Gambit: von Popiel Gambit
TRUE,90,resign,black,5+8,1837,2337,French Defense: Exchange Variation
FALSE,52,mate,black,20+15,1750,1438,Sicilian Defense: Smith-Morra Gambit
FALSE,12,draw,draw,20+10,2199,1837,Queen's Gambit Refused: Baltic Defense
TRUE,123,resign,white,20+0,1976,1925,Owen Defense
TRUE,59,resign,white,20+0,1687,2043,Nimzo-Larsen Attack: Indian Variation
TRUE,98,draw,draw,25+8,1557,1823,Bishop's Opening: Berlin Defense
TRUE,33,draw,draw,10+0,1831,1572,Scandinavian Defense: Modern Variation
FALSE,141,mate,white,10+0,1767,1831,Old Indian Defense
FALSE,62,resign,black,4+9,1351,1831,Indian Game
TRUE,32,mate,black,10+5,1162,1830,Englund Gambit Declined |  Reversed French
TRUE,187,draw,draw,10+0,1829,1874,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,74,resign,black,10+0,1772,1818,Bishop's Opening: Berlin Defense
TRUE,170,mate,black,10+0,1827,1924,Sicilian Defense: Kan Variation |  Knight Variation
TRUE,46,resign,black,10+0,1805,1815,Ruy Lopez: Morphy Defense
TRUE,134,mate,black,10+0,1818,2221,French Defense: Steinitz Variation |  Boleslavsky Variation
TRUE,63,mate,white,10+0,2162,1821,Italian Game: Classical Variation |  Giuoco Pianissimo
TRUE,89,resign,white,10+0,1811,1728,Philidor Defense: Exchange Variation
TRUE,68,resign,black,10+0,1531,1807,King's Gambit |  Falkbeer Countergambit |  Staunton Line
TRUE,156,mate,black,10+0,1847,1793,King's Gambit |  Falkbeer Countergambit |  Hinrichsen Gambit
TRUE,26,resign,white,10+0,1781,1791,Philidor Defense
TRUE,141,outoftime,draw,10+0,1648,1785,Ruy Lopez: Morphy Defense |  Jaffe Gambit
FALSE,60,resign,white,60+30,2477,1785,Ruy Lopez: Morphy Defense
FALSE,41,resign,white,60+30,2105,1785,Italian Game: Giuoco Pianissimo |  Normal
FALSE,118,resign,black,60+30,1785,2105,Caro-Kann Defense: Exchange Variation
FALSE,119,resign,white,90+0,2197,1785,Scotch Game: Scotch Gambit |  Advance Variation
FALSE,106,resign,white,60+30,2477,1785,Four Knights Game: Spanish Variation
TRUE,120,draw,draw,5+5,1782,1874,French Defense: Advance Variation |  Main Line
TRUE,95,mate,white,10+10,1764,1919,King's Pawn Game: Busch-Gass Gambit
FALSE,36,resign,black,15+0,2015,1764,Ruy Lopez: Exchange |  Alekhine Variation
TRUE,38,outoftime,black,5+5,1858,1748,King's Indian Defense: Four Pawns Attack
FALSE,63,mate,white,20+0,1748,1841,Italian Game: Classical Variation |  Giuoco Pianissimo
TRUE,48,resign,black,10+1,1090,1747,King's Knight Opening: Normal Variation
FALSE,40,outoftime,black,15+30,2443,1747,Ruy Lopez: Morphy Defense
TRUE,76,outoftime,black,10+0,1678,1737,Indian Game: Tartakower Attack
TRUE,103,mate,white,10+0,1732,1460,Zukertort Opening: Tennison Gambit
TRUE,81,draw,draw,10+0,1732,1752,Italian Game: Schilling-Kostic Gambit
